vendor_id,amt,amt_deviation,duplicate_entry,new_vendor,missing_po,entered_after_hrs,manual_entry,unusual_accts,desc_quality,anomalous
V03,1960.97,low,no,no,no,no,yes,no,low,no
V05,3986.13,low,no,no,no,no,no,no,high,no
V04,257.49,low,no,no,no,no,no,no,normal,no
V12,3002.60,low,no,no,no,no,no,no,normal,yes
V01,182.07,low,no,no,yes,no,no,no,normal,no
V07,2981.36,low,no,no,no,no,no,no,normal,no
V02,22167.17,outlier,no,no,no,no,no,no,high,no
V15,2862.15,low,yes,no,no,yes,no,no,normal,no
V20,346.97,low,no,no,no,no,no,no,normal,no
V09,2006.59,low,no,no,no,no,yes,no,normal,no
V02,6147.09,high,no,no,no,no,yes,no,normal,no
V10,204.86,low,no,no,no,no,no,no,normal,no
V05,211.03,low,no,no,no,no,no,no,high,no
V18,101.23,low,no,no,no,no,no,no,normal,no
V06,98.66,low,no,no,no,no,no,no,low,no
V09,10644.65,outlier,no,no,no,no,no,no,normal,no
V03,7140.78,high,no,no,no,no,no,no,normal,no
V13,127.68,low,no,no,no,no,yes,no,high,no
V06,234.49,low,no,no,no,no,no,no,normal,no
V06,8069.22,high,no,no,no,no,no,no,low,no
V01,342.89,low,no,no,no,no,no,no,normal,no
V03,105.76,low,no,no,no,no,no,no,normal,no
V13,29400.50,outlier,no,yes,yes,no,yes,no,low,yes
V16,2499.41,low,no,no,no,no,no,no,normal,no
V02,66.85,low,no,no,no,yes,no,no,high,no
V02,96.03,low,no,no,no,no,no,no,high,no
V07,8631.89,high,no,no,no,no,no,no,normal,no
V03,75.62,low,no,no,yes,no,no,no,high,no
V02,193.74,low,no,no,no,no,no,no,normal,no
V02,4835.89,high,no,no,no,no,no,no,normal,no
V19,233.80,low,no,no,no,no,no,no,high,no
V12,4945.46,high,no,no,no,no,no,no,normal,no
V04,5948.89,high,no,no,no,no,no,yes,normal,no
V18,117.59,low,no,no,no,no,no,no,normal,no
V19,97.12,low,no,no,no,no,no,no,normal,no
V09,2597.55,low,no,no,no,no,no,no,normal,no
V10,8245.27,high,yes,no,no,yes,yes,no,normal,yes
V16,125.55,low,no,no,no,no,no,no,low,no
V03,86.55,low,yes,no,no,no,no,no,normal,no
V02,405.39,low,no,no,no,no,no,no,high,no
V04,3642.97,low,no,no,no,no,no,no,high,no
V12,130.49,low,no,no,no,no,no,no,normal,no
V08,143.71,low,no,no,no,no,no,no,normal,no
V13,63.78,low,no,no,no,yes,no,no,normal,no
V15,12500.00,outlier,no,no,no,no,no,no,low,no
V18,259.44,low,no,no,no,no,yes,no,high,no
V02,7367.07,high,no,no,no,no,no,no,high,no
V03,22314.27,outlier,no,no,no,no,no,no,normal,no
V08,1759.48,low,no,yes,no,no,yes,no,normal,yes
V20,492.58,low,no,no,no,no,no,no,normal,no
V07,2687.11,low,no,no,no,no,no,no,high,no
V09,2126.90,low,no,yes,yes,no,no,no,normal,no
V03,11449.41,outlier,no,no,no,no,no,no,normal,no
V11,3053.86,low,no,no,no,no,no,no,normal,no
V09,131.52,low,no,no,no,no,no,no,low,no
V03,8376.61,high,no,no,no,no,no,no,high,no
V07,109.95,low,no,no,no,no,no,no,normal,no
V04,361.42,low,no,no,no,yes,no,no,high,no
V04,106.96,low,no,no,no,no,no,no,normal,no
V02,8000.00,high,no,no,no,no,no,no,normal,no
V14,52036.35,outlier,no,no,no,no,no,no,normal,no
V17,69095.02,outlier,no,no,yes,no,no,no,normal,yes
V03,139.08,low,no,no,no,no,no,no,normal,no
V09,47.33,low,no,no,no,no,no,no,normal,no
V01,2405.92,low,no,no,no,yes,yes,no,normal,no
V03,404.98,low,no,no,no,no,no,no,normal,no
V02,253.18,low,no,no,no,no,no,no,high,no
V18,228.41,low,no,no,no,no,no,no,low,no
V19,2487.91,low,no,no,no,no,yes,no,low,no
V06,6257.36,high,no,no,no,no,no,no,high,no
V19,135.27,low,no,no,no,no,no,no,normal,no
V07,16779.79,outlier,no,yes,no,no,yes,no,low,yes
V08,2757.69,low,no,no,no,no,no,no,normal,no
V04,177.48,low,no,no,no,no,no,no,normal,no
V07,2323.96,low,no,no,no,yes,yes,no,low,no
V06,8300.16,high,no,no,no,no,no,no,normal,no
V11,39.18,low,yes,yes,no,no,no,no,low,no
V15,205.44,low,no,no,no,no,no,no,normal,no
V05,146.21,low,no,no,yes,no,no,no,high,no
V02,276.26,low,no,no,no,no,no,no,normal,no
V19,195.14,low,no,no,no,no,no,no,normal,no
V14,15927.49,outlier,no,no,no,no,no,no,normal,no
V07,8071.87,high,no,no,no,no,no,yes,low,yes
V10,2460.52,low,no,no,no,no,no,no,normal,no
V03,5057.67,high,no,no,no,no,yes,yes,normal,yes
V18,157.58,low,no,no,no,no,no,no,normal,no
V09,369.70,low,no,no,no,no,no,no,normal,no
V12,147.12,low,no,no,no,no,yes,no,normal,no
V05,110.84,low,no,no,no,no,no,no,normal,no
V01,287.94,low,no,no,no,no,yes,no,normal,no
V02,2156.16,low,no,no,no,no,no,no,high,no
V06,394.95,low,no,no,no,no,no,no,high,no
V13,14161.51,outlier,no,yes,yes,no,yes,yes,low,yes
V05,127.30,low,no,no,no,no,no,no,normal,no
V04,1494.23,low,no,no,no,no,no,no,high,no
V01,313.11,low,no,no,no,no,no,no,normal,no
V03,5392.88,high,no,no,yes,yes,no,no,normal,no
V16,5078.87,high,no,no,no,no,no,no,normal,no
V07,4949.87,high,no,no,no,no,no,no,normal,no
V03,237.12,low,no,no,no,no,no,no,normal,no
V17,2027.63,low,no,no,no,no,no,no,high,no
V06,2498.75,low,no,no,no,no,no,no,normal,no
V17,405.66,low,no,no,no,no,no,no,normal,no
V10,145.85,low,no,no,no,no,no,no,normal,no
V01,192.45,low,no,no,no,no,no,no,normal,no
V03,2076.51,low,no,yes,yes,no,no,yes,low,yes
V06,9412.04,outlier,no,no,no,no,yes,no,high,no
V13,2817.07,low,no,no,no,no,no,no,low,no
V05,79.90,low,no,yes,no,no,yes,no,high,no
V17,222.35,low,no,no,no,yes,no,no,normal,no
V06,1902.31,low,no,no,no,no,no,no,normal,no
V03,63.37,low,no,no,no,no,no,no,normal,no
V03,58.61,low,no,no,no,no,no,no,normal,no
V14,105.94,low,no,no,no,yes,no,no,normal,no
V04,3894.01,low,no,no,no,no,no,no,high,no
V14,9912.22,outlier,no,yes,no,no,no,no,normal,no
V01,4099.70,low,no,no,no,no,no,no,normal,no
V01,89.37,low,no,no,no,no,no,no,normal,no
V02,333.69,low,no,no,yes,no,yes,no,normal,no
V01,3622.90,low,no,no,no,no,no,no,normal,no
V03,3939.51,low,no,no,yes,no,no,no,normal,no
V02,225.85,low,no,no,no,no,no,no,normal,no
V12,496.87,low,no,no,no,no,no,no,normal,no
V19,368.62,low,no,yes,no,no,no,no,low,no
V01,109.25,low,no,no,no,yes,yes,no,low,no
V12,1850.91,low,no,no,no,no,no,no,normal,no
V09,219.16,low,no,no,no,no,no,no,normal,no
V06,2802.48,low,no,no,yes,no,no,no,normal,no
V11,6230.44,high,no,no,yes,no,no,no,normal,no
V03,1434.87,low,no,no,no,no,no,no,high,no
V03,2139.57,low,no,no,no,no,yes,no,normal,no
V12,124.47,low,yes,no,no,no,no,no,normal,no
V17,404.45,low,no,no,no,no,no,no,high,no
V03,8141.49,high,no,no,no,no,no,no,normal,no
V04,161.01,low,no,no,yes,no,yes,no,normal,no
V03,393.72,low,no,no,no,no,yes,no,low,no
V02,439.75,low,no,yes,yes,yes,no,no,normal,no
V05,184.80,low,no,no,no,no,no,no,normal,no
V06,58.12,low,no,no,no,no,no,no,normal,no
V05,4554.62,high,no,no,no,no,no,no,normal,no
V01,114.79,low,no,no,no,no,no,no,normal,no
V04,2996.69,low,no,no,no,no,no,no,normal,no
V04,276.37,low,no,yes,yes,no,yes,yes,low,no
V06,91512.64,outlier,no,yes,no,no,no,yes,low,yes
V08,191.57,low,no,no,no,no,no,no,normal,no
V02,148.40,low,no,no,no,yes,yes,no,high,no
V14,21902.48,outlier,yes,yes,no,no,yes,no,low,yes
V13,121.67,low,no,no,no,no,no,no,normal,no
V04,58.24,low,no,no,no,no,no,no,normal,no
V07,196.69,low,no,no,no,no,no,no,low,no
V11,180.99,low,no,no,no,no,no,no,normal,no
V04,16047.32,outlier,no,no,no,no,yes,yes,low,yes
V07,3117.44,low,no,no,no,no,no,no,normal,no
V18,103.18,low,no,no,no,no,no,no,normal,no
V15,8000.00,high,no,yes,no,no,no,no,high,no
V14,86.40,low,no,no,no,no,no,no,normal,no
V05,2049.75,low,no,yes,yes,no,no,no,normal,no
V04,368.09,low,no,no,no,no,yes,no,normal,no
V07,1672.91,low,no,no,no,no,no,no,high,no
V11,3055.89,low,no,no,no,no,no,no,high,no
V01,603.12,low,no,no,no,yes,yes,yes,low,yes
V18,393.74,low,no,no,no,no,no,no,normal,no
V10,123.60,low,no,no,no,yes,no,no,normal,no
V10,270.95,low,no,no,no,no,no,no,normal,no
V02,4990.00,high,no,yes,yes,no,yes,no,low,yes
V02,327.73,low,no,no,yes,no,no,no,normal,no
V02,8579.24,high,no,no,no,no,no,no,normal,no
V11,2980.50,low,no,no,no,no,no,no,high,no
V05,335.79,low,no,no,no,yes,no,no,normal,no
V15,3802.48,low,no,no,no,no,no,no,normal,no
V02,189.35,low,no,no,no,no,no,no,normal,no
V12,431.37,low,no,no,no,no,no,no,low,no
V04,2956.49,low,no,no,no,no,no,no,high,no
V06,2080.07,low,no,no,no,no,no,no,normal,no
V03,372.93,low,no,no,no,no,no,no,high,no
V12,332.12,low,no,no,yes,no,no,no,normal,no
V17,5644.41,high,no,yes,yes,yes,no,no,normal,no
V03,11945.03,outlier,no,no,no,yes,no,no,low,no
V04,279.08,low,no,yes,no,no,no,no,normal,no
V20,458.69,low,no,no,no,no,no,no,normal,no
V10,6958.80,high,no,no,no,no,no,no,normal,no
V06,79.34,low,no,no,no,no,no,no,normal,no
V01,3045.58,low,no,no,no,no,no,no,normal,no
V02,48.62,low,no,no,no,no,no,no,normal,no
V16,293.84,low,no,no,no,no,no,no,normal,no
V10,68616.17,outlier,no,no,yes,no,no,no,normal,no
V19,3806.71,high,no,no,no,no,no,no,normal,no
V15,8000.00,high,no,no,no,yes,yes,no,normal,no
V01,53.55,low,no,no,no,no,yes,no,low,no
V01,3280.56,low,no,yes,no,no,no,no,low,no
V10,161.56,low,no,no,no,no,yes,no,normal,no
V03,5547.76,high,no,no,no,no,no,no,high,no
V07,45.74,low,no,no,no,no,no,no,high,no
V05,48.18,low,no,no,no,no,no,no,high,no
V11,259.61,low,no,no,no,no,no,no,normal,no
V02,4672.69,high,no,no,yes,no,no,no,normal,yes
V07,212.24,low,no,no,no,no,no,no,normal,no
V12,162.79,low,no,no,no,no,no,no,normal,no
V03,191.11,low,no,no,no,yes,yes,no,normal,no
V03,4383.03,low,no,no,no,no,no,no,normal,no
V02,611.37,low,no,no,no,no,no,no,normal,no
V01,273.84,low,no,no,no,yes,no,yes,normal,no
V02,68.84,low,no,no,no,no,no,no,low,no
V06,114.88,low,no,no,no,no,no,no,normal,no
V05,162.31,low,no,no,no,no,no,no,normal,no
V14,108.47,low,no,no,yes,no,no,yes,normal,no
V12,300.60,low,no,no,no,no,yes,no,normal,no
V14,202.29,low,no,no,no,no,no,no,normal,no
V06,5624.47,high,no,no,yes,yes,yes,no,low,yes
V18,3744.19,low,no,yes,no,no,no,no,normal,no
V07,162.51,low,no,no,no,no,no,no,low,no
V08,124.52,low,yes,no,no,no,no,no,normal,no
V05,9708.76,outlier,no,yes,no,no,yes,no,low,yes
V01,302.64,low,no,no,no,no,no,no,normal,no
V04,4999.00,high,no,yes,yes,no,no,no,low,yes
V01,329.93,low,no,no,no,yes,no,no,high,no
V09,22485.53,outlier,no,no,no,no,no,no,low,no
V09,77.44,low,no,no,no,no,no,no,normal,no
V05,5926.27,high,no,no,no,no,no,no,normal,no
V02,4581.89,low,no,no,no,no,no,yes,normal,no
V03,386.47,low,no,no,no,no,no,no,high,no
V02,147.85,low,no,no,no,no,no,no,normal,no
V04,4939.57,high,no,no,no,no,no,no,high,no
V01,2307.55,low,no,no,no,no,no,no,normal,no
V13,260.21,low,no,no,no,no,no,no,high,no
V06,135.06,low,no,no,no,no,no,no,normal,no
V06,12193.47,outlier,no,yes,no,no,yes,no,low,yes
V05,102.81,low,no,no,no,no,no,no,high,no
V03,1815.11,low,no,no,no,yes,yes,no,low,yes
V15,1345.57,low,no,no,no,no,no,no,normal,no
V15,6130.44,high,no,no,no,no,yes,no,normal,no
V01,2475.00,low,no,no,no,yes,yes,no,normal,yes
V12,66.49,low,no,no,no,no,no,no,normal,no
V03,223.80,low,no,no,no,no,no,no,high,no
V15,130.89,low,no,no,no,no,no,no,normal,no
V02,124.92,low,no,no,no,no,no,no,high,no
V05,3878.46,low,no,no,no,yes,no,no,normal,no
V06,288.55,low,no,yes,no,no,yes,no,normal,no
V11,2475.00,low,no,yes,no,no,yes,no,low,yes
V07,254.41,low,no,no,no,no,yes,no,normal,no
V14,295.49,low,no,no,no,no,yes,no,low,no
V06,750.00,low,no,no,no,no,no,no,normal,no
V02,12500.00,outlier,no,no,no,no,no,no,normal,no
V07,89.23,low,no,no,no,no,no,no,normal,no
V04,343.51,low,no,no,no,no,yes,no,normal,no
V18,270.19,low,no,no,no,no,yes,no,normal,no
V02,6493.52,high,no,no,no,no,no,yes,normal,no
V04,3429.61,low,no,no,no,yes,no,no,high,no
V12,4171.76,high,no,no,yes,no,no,no,normal,no
V01,47.73,low,no,no,no,no,no,no,normal,no
V08,2826.38,low,no,no,no,no,yes,yes,low,no
V04,495.16,low,no,no,no,no,no,no,normal,no
V12,260.17,low,no,no,no,no,no,no,normal,no
V01,5931.29,high,no,no,no,no,no,no,normal,no
V04,83.67,low,no,no,no,no,no,no,high,no
V11,55.91,low,no,no,yes,no,no,no,normal,no
V14,272.83,low,no,no,no,no,no,no,normal,no
V01,294.02,low,no,no,no,no,no,no,normal,no
V10,158.49,low,no,no,no,yes,yes,no,high,no
V14,428.20,low,no,yes,no,no,no,no,normal,no
V02,3271.10,low,no,no,no,no,no,no,low,no
V15,185.74,low,no,no,no,no,no,no,high,no
V12,252.19,low,no,no,no,no,no,no,high,no
V18,5081.13,high,no,no,no,no,no,no,normal,no
V06,203.69,low,no,no,no,no,no,no,normal,no
V08,4588.99,high,yes,no,no,no,yes,yes,low,yes
V06,2150.49,low,no,no,no,no,no,no,normal,no
V07,1471.77,low,no,yes,no,yes,no,no,normal,no
V02,2782.82,low,no,no,no,no,no,no,normal,no
V09,510.83,low,no,no,no,no,no,no,low,no
V06,4899.91,high,no,no,no,no,no,no,normal,no
V12,964.00,low,no,no,no,no,no,no,high,no
V07,221.42,low,no,no,no,no,no,no,normal,no
V02,2530.41,low,no,no,no,no,no,no,high,no
V14,6089.09,high,no,no,no,no,no,no,normal,no
V06,8945.59,outlier,no,no,no,no,no,yes,normal,no
V03,286.00,low,no,no,no,no,no,no,normal,no
V03,122.22,low,no,no,no,no,no,yes,normal,no
V03,10673.44,outlier,no,no,no,no,no,no,normal,no
V01,2652.05,low,no,no,no,yes,no,no,low,no
V08,3124.48,low,no,no,no,no,no,no,low,no
V13,2340.94,low,no,no,yes,no,no,yes,high,no
V03,6249.28,high,no,no,no,no,no,yes,normal,no
V14,638.98,low,no,no,no,no,no,no,normal,no
V01,69.82,low,no,no,no,no,no,no,normal,no
V01,303.06,low,no,no,no,no,no,no,normal,no
V02,2564.32,low,no,no,no,no,no,no,normal,no
V03,123.33,low,no,yes,yes,no,no,no,normal,no
V07,7568.69,high,no,no,no,yes,no,no,high,no
V10,353.72,low,no,no,no,no,no,no,normal,no
V05,53.80,low,no,no,no,no,no,no,high,no
V01,105.21,low,no,no,no,no,no,no,normal,no
V08,32742.41,outlier,no,no,no,no,no,no,high,no
V06,3041.37,low,no,no,yes,no,no,no,normal,no
V03,4703.47,low,no,no,no,yes,no,no,high,no
V09,8270.02,high,no,yes,no,no,no,no,normal,no
V01,3859.08,low,no,no,no,no,no,no,normal,no
V01,106.80,low,no,no,no,no,no,no,normal,no
V12,2013.01,low,no,no,no,no,no,no,high,no
V05,141.32,low,no,no,no,no,no,no,normal,no
V01,4979.28,high,no,no,no,no,no,no,normal,no
V01,999.00,low,yes,yes,no,no,yes,yes,low,yes
V14,36.45,low,no,no,no,no,no,no,normal,no
V02,4678.35,high,no,no,no,no,no,no,normal,no
V02,346.63,low,no,no,no,no,yes,no,normal,no
V05,353.36,low,no,no,no,no,no,no,normal,no
V12,110.82,low,no,no,no,no,no,no,high,no
V02,295.46,low,no,no,no,no,no,no,normal,no
V16,2871.42,low,no,yes,no,yes,no,yes,high,no
V20,204.11,low,no,no,no,no,no,no,normal,no
V07,191.91,low,no,no,no,no,no,no,high,no
V06,206.55,low,no,no,no,no,no,no,normal,no
V03,10556.50,outlier,yes,yes,no,no,no,no,low,yes
V02,245.52,low,no,yes,yes,no,no,no,normal,no
V02,6022.91,high,yes,no,no,no,no,no,normal,no
V04,361.95,low,no,no,no,no,no,no,high,no
V02,233.56,low,no,no,yes,no,no,no,normal,no
V02,3478.30,low,no,no,no,yes,no,no,normal,no
V11,63197.00,outlier,no,no,no,no,no,no,normal,no
V18,394.46,low,no,no,no,no,no,no,normal,no
V03,114.92,low,no,no,no,no,no,no,low,no
V06,228.57,low,no,no,no,no,yes,no,normal,no
V18,254.92,low,no,no,no,no,no,no,high,no
V06,63.02,low,no,no,no,no,no,no,high,no
V19,135.47,low,no,no,no,no,no,no,normal,no
V01,190.46,low,no,no,no,no,no,no,normal,no
V02,299.32,low,no,no,no,no,no,no,normal,no
V10,37.55,low,no,no,no,no,no,no,normal,no
V03,108.32,low,no,no,no,no,no,no,normal,no
V02,3267.33,low,no,yes,no,no,no,no,normal,no
V09,44.62,low,no,yes,no,no,no,no,high,no
V08,1506.02,low,no,no,no,no,no,no,normal,no
V01,101.39,low,yes,yes,no,yes,yes,yes,low,yes
V15,122.99,low,no,no,no,no,no,no,high,no
V11,62.56,low,no,no,no,no,no,no,normal,no
V07,81.14,low,no,no,no,no,no,no,normal,no
V10,216.18,low,no,no,no,no,no,no,normal,no
V04,7784.45,high,no,no,no,no,no,no,normal,no
V01,7882.08,high,no,no,no,no,yes,yes,normal,no
V05,2595.50,low,no,no,no,no,no,no,normal,no
V01,2930.97,low,no,no,no,no,yes,yes,normal,yes
V13,181.47,low,no,no,yes,no,yes,yes,low,no
V04,40.38,low,no,no,no,no,no,no,low,no
V09,233.58,low,no,no,no,no,no,no,normal,no
V01,366.99,low,no,no,no,yes,yes,no,low,no
V04,44.01,low,no,no,no,no,no,no,high,no
V08,7200.07,high,no,no,no,no,no,no,high,no
V06,11581.89,outlier,no,yes,no,no,no,no,normal,no
V12,964.91,low,no,no,no,no,no,no,normal,no
V08,109.91,low,no,no,no,no,no,no,normal,no
V03,4416.15,low,yes,yes,no,no,no,yes,normal,yes
V02,481.99,low,no,no,no,yes,no,no,low,no
V05,237.01,low,no,no,no,no,no,no,low,no
V15,317.45,low,no,no,no,yes,no,no,normal,no
V15,1631.41,low,no,no,no,no,no,no,high,no
V17,457.10,low,yes,no,no,yes,no,no,high,no
V06,167.48,low,no,no,no,no,no,no,normal,no
V15,115.28,low,no,no,no,no,no,no,normal,no
V11,82.19,low,no,no,no,no,no,no,normal,no
V01,1712.93,low,no,no,no,no,no,no,low,no
V16,78.88,low,no,no,no,no,no,no,normal,no
V13,111.99,low,no,no,no,no,yes,no,normal,no
V15,39871.04,outlier,no,no,no,no,no,yes,high,yes
V04,157.79,low,no,no,no,no,no,no,high,no
V02,151.99,low,no,no,no,no,no,no,normal,no
V05,282.95,low,no,no,no,no,no,yes,normal,no
V10,176.70,low,no,no,no,no,no,no,high,no
V12,2522.83,low,no,yes,no,no,no,no,normal,no
V12,140.58,low,no,no,no,no,no,no,high,no
V03,1417.03,low,no,no,no,no,no,no,high,no
V04,298.93,low,no,no,no,no,no,no,high,no
V04,179.27,low,no,no,no,no,no,no,high,no
V10,3933.24,low,no,no,yes,no,no,no,low,no
V04,156.79,low,no,no,no,no,yes,no,normal,no
V03,349.21,low,no,no,no,no,no,no,normal,no
V07,90.38,low,no,no,no,no,no,no,high,no
V06,387.48,low,no,no,no,no,no,no,low,no
V03,5814.65,high,no,no,no,no,no,no,normal,no
V03,69.77,low,no,no,no,no,no,no,normal,no
V03,3817.85,low,yes,no,no,no,yes,yes,low,yes
V04,163.09,low,no,no,no,no,yes,no,normal,no
V10,5196.20,high,no,no,no,no,yes,no,normal,no
V09,179.98,low,no,no,yes,no,no,no,normal,no
V02,8355.84,high,no,no,no,no,no,no,normal,no
V03,85000.00,outlier,no,no,no,no,no,no,normal,no
V03,698.15,low,no,no,no,yes,no,no,normal,no
V06,111.61,low,no,no,no,no,yes,no,normal,no
V13,8000.00,high,no,no,no,no,no,yes,low,no
V01,3109.74,low,no,no,no,no,no,no,normal,no
V06,186.93,low,no,no,no,no,no,no,high,no
V14,2823.48,low,no,yes,yes,no,no,no,normal,no
V03,4249.98,low,no,no,no,no,no,no,normal,no
V03,171.48,low,no,no,no,no,no,no,normal,no
V13,261.70,low,no,no,no,no,no,no,high,no
V15,6965.54,high,no,no,no,yes,yes,yes,low,yes
V06,4835.44,high,no,no,no,no,no,no,low,no
V08,3493.71,low,no,no,no,yes,yes,no,low,no
V09,158.50,low,no,no,no,no,no,no,normal,no
V08,168.14,low,no,no,no,no,no,no,normal,no
V10,3355.08,low,no,no,no,yes,no,no,normal,no
V03,319.42,low,no,no,no,no,yes,no,low,no
V02,202.77,low,no,no,no,no,no,no,normal,no
V09,32665.48,outlier,yes,no,yes,no,no,yes,normal,no
V06,60.67,low,no,no,no,no,no,no,normal,no
V06,3202.08,low,no,no,no,no,yes,no,normal,no
V15,318.71,low,no,yes,no,yes,no,no,normal,no
V09,53.12,low,no,no,no,no,no,no,normal,no
V02,5985.67,high,no,no,no,no,no,no,normal,no
V01,91.84,low,no,no,no,no,no,no,normal,no
V11,204.87,low,no,yes,no,no,no,no,low,no
V06,2648.20,low,no,no,no,no,no,yes,high,no
V10,7537.31,high,no,no,no,no,no,no,high,no
V09,7435.05,high,no,no,no,yes,no,no,normal,no
V15,3178.77,low,no,no,no,no,no,no,normal,no
V11,148.05,low,no,no,no,no,no,no,low,no
V03,226.43,low,no,no,no,no,yes,no,normal,no
V09,163.06,low,no,no,no,no,no,no,normal,no
V06,243.42,low,no,no,no,yes,yes,no,low,no
V17,2853.82,low,no,no,no,no,no,no,normal,no
V04,2377.26,low,no,no,no,no,no,no,high,no
V08,27851.83,outlier,no,no,no,yes,yes,yes,normal,yes
V05,1467.35,low,no,no,no,no,no,no,normal,no
V19,1728.17,low,no,no,no,no,no,no,normal,no
V06,232.32,low,no,no,no,no,no,no,high,no
V06,180.76,low,no,no,no,yes,no,no,normal,no
V10,294.60,low,no,no,yes,no,yes,no,normal,no
V11,11510.77,outlier,no,no,no,yes,no,yes,low,yes
V12,88.28,low,no,no,no,no,no,no,normal,no
V09,174.59,low,no,no,no,no,yes,no,low,no
V03,130.38,low,no,yes,no,no,no,no,low,no
V07,143.61,low,no,no,no,no,no,no,normal,no
V10,2429.74,low,no,no,no,no,no,no,normal,no
V08,24998.00,outlier,no,no,no,no,yes,no,low,yes
V13,353.72,low,no,no,no,no,no,no,high,no
V10,5118.95,high,no,no,no,no,no,no,normal,no
V10,322.36,low,no,no,no,no,no,no,high,no
V06,69.53,low,no,no,no,no,no,no,normal,no
V07,176.38,low,no,no,no,no,no,no,low,no
V10,178.97,low,no,no,yes,no,no,no,normal,no
V07,253.66,low,no,no,no,no,no,no,high,no
V01,554.60,low,no,no,no,no,no,no,normal,no
V07,91.70,low,no,no,no,no,no,yes,normal,no
V07,11927.13,outlier,no,yes,no,no,no,no,normal,no
V18,242.01,low,no,no,yes,no,yes,no,normal,no
V11,4087.29,low,no,yes,no,no,no,no,high,no
V01,25568.30,outlier,no,no,no,no,no,no,normal,no
V01,1409.63,low,no,no,no,no,no,no,normal,no
V05,4242.32,low,no,no,no,yes,yes,no,low,yes
V09,129.89,low,no,no,no,yes,no,no,normal,no
V06,2924.34,low,no,no,yes,no,no,no,normal,no
V03,1979.01,low,no,no,no,no,no,no,high,no
V05,271.05,low,no,no,no,no,no,no,normal,no
V12,11845.33,outlier,no,no,no,no,no,no,low,no
V02,16133.99,outlier,no,yes,yes,no,yes,no,low,yes
V04,4413.39,low,no,no,no,no,no,no,normal,no
V12,170.00,low,no,no,no,no,no,no,normal,no
V06,2713.50,low,no,yes,no,no,no,no,high,no
V04,146.24,low,no,no,no,no,no,no,high,no
V07,11126.14,outlier,no,no,no,no,yes,no,high,no
V01,68.29,low,no,yes,no,no,no,no,normal,no
V10,51857.81,outlier,no,no,no,no,no,no,normal,no
V05,131.65,low,no,yes,yes,no,no,no,high,no
V10,79.17,low,no,no,no,no,no,no,high,no
V05,5011.65,high,no,no,no,no,no,no,normal,no
V06,7907.24,high,no,no,no,no,no,no,normal,no
V09,146.62,low,no,no,no,no,no,no,normal,no
V02,128.40,low,no,no,no,no,no,no,normal,no
V04,2029.76,low,no,no,no,no,no,no,high,no
V05,431.07,low,no,no,no,no,no,no,normal,no
V01,190.18,low,no,no,no,no,no,no,low,no
V06,5608.28,high,yes,yes,no,no,yes,no,high,yes
V06,3992.95,low,no,no,no,yes,yes,no,normal,no
V12,4920.31,high,no,no,no,no,no,no,normal,no
V09,9487.61,outlier,no,no,yes,no,yes,no,low,no
V04,4476.58,low,no,no,no,yes,no,no,low,yes
V03,2008.66,low,no,no,no,no,yes,no,high,no
V10,102.12,low,no,no,no,no,no,no,normal,no
V04,391.16,low,no,no,no,no,yes,yes,low,no
V04,3481.76,low,no,no,no,no,no,no,normal,no
V03,400.53,low,no,no,no,no,no,no,high,no
V01,7588.92,high,no,no,no,no,yes,no,normal,no
V19,2303.70,low,no,no,no,no,no,no,normal,no
V05,2271.76,low,no,no,no,no,no,no,high,no
V02,101.99,low,no,no,no,no,no,no,high,no
V07,18330.61,outlier,no,no,no,no,no,no,low,no
V04,623.47,low,no,no,no,yes,no,no,normal,no
V08,72.04,low,no,no,no,no,no,no,low,no
V17,3588.49,low,no,no,no,no,no,no,high,no
V14,323.27,low,no,no,no,no,no,no,normal,no
V07,146.88,low,no,no,no,yes,no,no,high,no
V17,93.07,low,no,no,no,no,no,no,normal,no
V01,2419.79,low,no,no,no,yes,yes,no,normal,no
V02,77.94,low,no,no,no,no,no,no,normal,no
V09,5628.16,high,no,no,no,no,no,no,high,no
V16,166.78,low,no,no,no,no,no,no,normal,no
V06,221.41,low,no,no,no,no,no,no,normal,no
V06,2414.31,low,no,no,no,no,no,no,normal,no
V12,6224.66,high,no,no,no,no,no,no,normal,no
V03,236.18,low,no,no,no,no,no,no,normal,no
V03,189.20,low,no,no,no,yes,yes,no,normal,no
V03,148.54,low,no,no,yes,no,no,no,normal,no
V17,3308.58,low,no,no,no,no,no,no,normal,no
V03,2585.23,low,no,no,no,no,no,no,normal,no
V03,23299.13,outlier,yes,yes,yes,no,no,yes,low,yes
V02,6834.38,high,no,no,no,no,no,no,normal,no
V02,96.42,low,no,no,no,yes,yes,no,normal,no
V06,189.99,low,no,no,no,no,no,no,normal,no
V03,415.44,low,no,no,no,no,no,no,normal,no
V09,6593.11,high,no,no,no,no,yes,yes,normal,no
V06,299.46,low,no,no,no,no,no,no,normal,no
V10,136.31,low,no,yes,yes,no,no,no,high,no
V06,5668.23,high,no,no,no,no,no,yes,low,no
V09,10179.83,outlier,no,no,yes,no,no,no,normal,no
